station,glatos_array,consecutive_deploy_no,deploy_lat,deploy_long,deploy_date_time,recover_date_time,ins_model_no,glatos_ins_frequency,receiver_sn,code_map,code_map_comment,glatos_seasonal,glatos_project
OUT-081,OUT,4,45.961,-84.157,2022-06-29 17:09:00,2023-06-21 18:08:00,VR2W,69,131381,MAP-115,,No,LECCI
OUT-080,OUT,4,45.961,-84.183,2022-06-29 17:20:00,2023-06-21 18:20:00,VR2Tx,69,483625,MAP-115,,No,LECCI
OUT-066,OUT,4,45.943,-84.182,2022-06-29 17:32:00,2023-06-21 18:33:00,VR2Tx,69,483646,MAP-115,,No,LECCI
OUT-065,OUT,4,45.943,-84.208,2022-06-29 17:46:00,2023-06-21 18:47:00,VR2W,69,114482,MAP-115,,No,LECCI
OUT-073,OUT,4,45.954,-84.209,2022-06-29 18:05:00,2023-06-21 19:00:00,VR2W,69,110006,MAP-115,,No,LECCI
OUT-064,OUT,4,45.943,-84.234,2022-06-29 18:17:00,2023-06-21 19:15:00,VR2W,69,134202,MAP-115,,No,LECCI
OUT-046,OUT,4,45.924,-84.312,2022-07-06 14:45:00,2023-06-21 14:15:00,VR2W,69,112978,MAP-115,,No,LECCI
OUT-045,OUT,4,45.923,-84.337,2022-07-06 14:56:00,2023-06-21 13:58:00,VR2W,69,122443,MAP-115,,No,LECCI
OUT-044,OUT,4,45.923,-84.363,2022-07-06 15:10:00,2023-06-21 13:28:00,VR2W,69,134200,MAP-115,,No,LECCI
OUT-025,OUT,4,45.905,-84.363,2022-07-06 15:24:00,2023-06-21 15:02:00,VR2W,69,122259,MAP-115,,No,LECCI
OUT-024,OUT,4,45.905,-84.388,2022-07-06 15:37:00,2023-06-21 15:16:00,VR2W,69,134211,MAP-115,,No,LECCI
OUT-043,OUT,4,45.923,-84.389,2022-07-06 15:52:00,2023-06-21 16:01:00,VR2W,69,134210,MAP-115,,No,LECCI
OUT-059,OUT,4,45.941,-84.415,2022-07-06 16:05:00,2023-06-21 16:26:00,VR2W,69,119327,MAP-115,,No,LECCI
OUT-042,OUT,4,45.923,-84.415,2022-07-06 16:19:00,2023-06-21 16:14:00,VR2W,69,109887,MAP-115,,No,LECCI
OUT-023,OUT,4,45.905,-84.414,2022-07-06 16:30:00,2023-06-23 15:35:00,VR2W,69,122467,MAP-115,,No,LECCI
OUT-091,OUT,4,45.906,-84.492,2022-07-06 16:48:00,2023-06-20 17:54:00,VR2W,69,122454,MAP-115,,No,LECCI
OUT-002,OUT,4,45.886,-84.491,2022-07-06 17:07:00,2023-06-20 17:41:00,VR2W,69,119321,MAP-115,,No,LECCI
OUT-039,OUT,4,45.922,-84.492,2022-07-06 17:22:00,2023-06-20 18:03:00,VR2W,69,131369,MAP-115,,No,LECCI
OUT-038,OUT,4,45.922,-84.518,2022-07-06 17:33:00,2023-06-20 17:30:00,VR2W,69,131402,MAP-115,,No,LECCI
OUT-055,OUT,4,45.94,-84.517,2022-07-06 17:45:00,2023-06-20 17:17:00,VR2W,69,131371,MAP-115,,No,LECCI
OUT-075,OUT,4,45.958,-84.519,2022-07-06 17:58:00,2023-06-20 17:07:00,VR2Tx,69,483807,MAP-115,,No,LECCI
OUT-076,OUT,4,45.958,-84.493,2022-07-06 18:13:00,2023-06-20 18:27:00,VR2W,69,131354,MAP-115,,No,LECCI
OUT-056,OUT,4,45.94,-84.492,2022-07-06 18:25:00,2023-06-20 18:15:00,VR2W,69,109988,MAP-115,,No,LECCI
OUT-040,OUT,4,45.922,-84.466,2022-07-06 18:39:00,2023-06-20 19:52:00,VR2W,69,114480,MAP-115,,No,LECCI
OUT-041,OUT,4,45.922,-84.44,2022-07-06 18:53:00,2023-06-20 20:07:00,VR2W,69,134209,MAP-115,,No,LECCI
OUT-057,OUT,4,45.94,-84.466,2022-07-06 19:11:00,2023-06-20 19:41:00,VR2W,69,131388,MAP-115,,No,LECCI
OUT-058,OUT,4,45.94,-84.441,2022-07-06 19:25:00,2023-06-20 20:19:00,VR2W,69,119354,MAP-115,,No,LECCI
ARP-001,ARP,5,45.968,-84.351,2022-07-07 14:03:00,2023-06-21 17:32:00,VR2W,69,122451,MAP-115,,No,LECCI
LAS-001,LAS,5,45.956,-84.35,2022-07-07 14:23:00,2023-06-21 12:17:00,VR2W,69,134204,MAP-115,,No,LECCI
MBA-001,MBA,5,45.964,-84.439,2022-07-07 15:01:00,2023-06-20 15:28:00,VR2W,69,110004,MAP-115,,No,LECCI
MBA-002,MBA,5,45.966,-84.445,2022-07-07 15:12:00,2023-06-20 15:50:00,VR2W,69,134203,MAP-115,,No,LECCI
MBA-003,MBA,5,45.968,-84.452,2022-07-07 15:24:00,2023-06-20 16:00:00,VR2W,69,131357,MAP-115,,No,LECCI
MBA-004,MBA,5,45.969,-84.458,2022-07-07 15:32:00,2023-06-20 16:11:00,VR2W,69,125617,MAP-115,,No,LECCI
OUT-086,OUT,4,45.965,-84.467,2022-07-07 15:50:00,2023-06-20 16:22:00,VR2W,69,131387,MAP-115,,No,LECCI
OUT-090,OUT,4,45.976,-84.493,2022-07-07 16:00:00,2023-06-20 16:32:00,VR2Tx,69,483856,MAP-115,,No,LECCI
OUT-077,OUT,4,45.958,-84.467,2022-07-07 16:20:00,2023-06-20 18:39:00,VR2W,69,122469,MAP-115,,No,LECCI
OUT-084,OUT,4,45.961,-84.455,2022-07-07 16:50:00,2023-06-21 17:04:00,VR2W,69,131394,MAP-115,,No,LECCI
OUT-078,OUT,4,45.958,-84.441,2022-07-07 17:15:00,2023-06-20 20:29:00,VR2Tx,69,483658,MAP-115,,No,LECCI
OUT-060,OUT,4,45.941,-84.337,2022-07-07 17:36:00,2023-06-21 13:15:00,VR2Tx,69,483644,MAP-115,,No,LECCI
OUT-062,OUT,4,45.942,-84.286,2022-07-07 18:06:00,2023-06-21 14:40:00,VR2Tx,69,483869,MAP-115,,No,LECCI
OUT-072,OUT,4,45.948,-84.272,2022-07-07 18:21:00,2023-06-21 14:22:00,VR2W,69,131407,MAP-115,,No,LECCI
GIS-001,GIS,5,45.956,-84.292,2022-07-07 18:31:00,2023-06-21 13:48:00,VR2W,69,112971,MAP-115,,No,LECCI
GVT-002,GVT,5,45.968,-84.305,2022-07-07 18:42:00,2023-06-21 18:55:00,VR2W,69,109495,MAP-115,,No,LECCI
GVT-001,GVT,5,45.98,-84.324,2022-07-07 18:55:00,2023-06-21 18:44:00,VR2W,69,131397,MAP-115,,No,LECCI
COI-001,COI,5,45.974,-84.297,2022-07-13 14:09:00,2023-06-21 19:05:00,VR2W,69,131344,MAP-115,,No,LECCI
SSI-001,SSI,5,45.974,-84.278,2022-07-13 14:21:00,2023-06-22 17:16:00,VR2W,69,134213,MAP-115,,No,LECCI
EEP-001,EEP,5,45.974,-84.265,2022-07-13 14:35:00,2023-06-22 16:54:00,VR2W,69,109457,MAP-115,,No,LECCI
EEP-002,EEP,5,45.977,-84.26,2022-07-13 14:44:00,2023-06-22 16:48:00,VR2W,69,119386,MAP-115,,No,LECCI
EEP-003,EEP,5,45.98,-84.255,2022-07-13 14:51:00,2023-06-22 16:38:00,VR2W,69,112961,MAP-115,,No,LECCI
OUT-087,OUT,4,45.973,-84.229,2022-07-13 15:03:00,2023-06-20 20:26:00,VR2W,69,109946,MAP-115,,No,LECCI
OUT-085,OUT,4,45.966,-84.231,2022-07-13 15:13:00,2023-06-20 20:40:00,VR2W,69,119399,MAP-115,,No,LECCI
OUT-079,OUT,4,45.96,-84.234,2022-07-13 15:22:00,2023-06-21 19:55:00,VR2W,69,109491,MAP-115,,No,LECCI
OUT-074,OUT,4,45.956,-84.242,2022-07-13 15:32:00,2023-06-21 19:42:00,VR2W,69,122470,MAP-115,,No,LECCI
BTI-002,BTI,5,45.964,-84.261,2022-07-13 15:41:00,2023-06-21 19:19:00,VR2W,69,125637,MAP-115,,No,LECCI
BTI-001,BTI,5,45.961,-84.265,2022-07-13 15:52:00,2023-06-21 19:20:00,VR2W,69,131373,MAP-115,,No,LECCI
OUT-061,OUT,4,45.942,-84.311,2022-07-13 16:50:00,2023-06-21 13:31:00,VR2Tx,69,483852,MAP-115,,No,LECCI
HUR-001,HUR,1,42.042,-83.214,2015-03-26 14:57:00,2015-11-09 18:46:00,VR2,69,113216,MAP-113,,Yes,LEGRC
RVR-002,RVR,1,41.906,-83.374,2015-04-09 14:50:00,2015-11-09 17:13:00,VR2,69,109458,MAP-113,,Yes,LEGRC
HUR-002,HUR,1,42.048,-83.231,2015-04-09 16:25:00,2015-11-09 18:23:00,VR2,69,109460,MAP-113,,Yes,LEGRC
RVR-001,RVR,1,41.901,-83.361,2015-04-21 14:45:00,2015-11-09 17:00:00,VR2,69,113227,MAP-113,,Yes,LEGRC
PLC-001,PLC,1,41.883,-83.354,2015-06-24 14:30:00,2015-11-09 16:08:00,VR2,69,119323,MAP-113,,Yes,LEGRC
PLC-001,PLC,2,41.883,-83.354,2015-11-09 16:38:00,2016-04-07 11:45:00,VR2,69,122457,MAP-113,,Yes,LEGRC
RVR-003,RVR,1,41.897,-83.35,2016-03-23 15:18:00,2016-11-10 19:01:00,VR2,69,109458,MAP-113,,Yes,LEGRC
RVR-002,RVR,2,41.905,-83.373,2016-03-23 15:50:00,2016-11-10 18:38:00,VR2,69,120589,MAP-113,,Yes,LEGRC
HUR-001,HUR,2,42.042,-83.214,2016-03-23 17:10:00,2016-11-10 15:57:00,VR2,69,109439,MAP-113,,Yes,LEGRC
HUR-002,HUR,2,42.048,-83.23,2016-03-23 17:35:00,2016-11-10 15:35:00,VR2,69,113227,MAP-113,,Yes,LEGRC
SWC-001,SWC,1,41.99,-83.284,2016-03-31 15:35:00,2016-11-10 16:57:00,VR2,69,125645,MAP-113,,Yes,LEGRC
OTC-001,OTC,1,41.844,-83.411,2016-03-31 17:20:00,2016-11-22 20:53:00,VR2,69,119323,MAP-113,,Yes,LEGRC
OTC-002,OTC,1,41.844,-83.419,2016-03-31 17:40:00,2016-11-22 20:37:00,VR2,69,109460,MAP-113,,Yes,LEGRC
OAR-001,OAR,1,41.731,-83.467,2016-03-31 19:10:00,2016-11-22 18:25:00,VR2,69,113216,MAP-113,,Yes,LEGRC
PLC-001,PLC,3,41.884,-83.354,2016-04-07 12:05:00,2016-11-22 15:35:00,VR2,69,122449,MAP-113,,Yes,LEGRC
PLC-002,PLC,1,41.878,-83.353,2016-04-07 12:22:00,2016-11-22 16:19:00,VR2,69,109498,MAP-113,,Yes,LEGRC
OAR-002,OAR,1,41.725,-83.479,2016-04-07 14:25:00,2016-11-22 17:52:00,VR2,69,125638,MAP-113,,Yes,LEGRC
